id,type,name,displayName,relToChild,connectionType,relInterfaceToConsumerApplication,dataFlowDirection,relInterfaceToDataObject,frequency,relInterfaceToProject,interfaceType,relInterfaceToITComponent,tags:GD IT Teams,tags:Owned By,tags:Owning Function,tags:Business Domain,tags:Main Area,tags:Business Unit,tags:LX PS WiP,tags:Region,tags:Other tags
f5fa3762-8f3a-487d-8506-dd2fb4d05a79,Interface,RPT - SimplrOps - Retrieve Spending Account Plans,RPT - SimplrOps - Retrieve Spending Account Plans,,,SimplrOps,outgoing,,,,asynchronous,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
3592e4f8-79bc-4f4b-a5b5-d9bdad4933ca,Interface,RPT - SimplrOps - Retrieve Updated Calculated Fields,RPT - SimplrOps - Retrieve Updated Calculated Fields,,,SimplrOps,outgoing,,,,asynchronous,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
875bdb7d-54d1-4075-8737-47276683c5dc,Interface,RPT - SimplrOps - Scheduled Future Processes,RPT - SimplrOps - Scheduled Future Processes,,,SimplrOps,outgoing,,,,asynchronous,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
744cfa7c-06b8-408f-bce8-242752893775,Interface,RPT_HCM_Position_Management_IOPS_DL,RPT_HCM_Position_Management_IOPS_DL,,,,,Positions,,,,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
96f4237f-37c4-4382-bc5b-86bbaa708d19,Interface,RPT_HCM_Roster_Non-PII,RPT_HCM_Roster_Non-PII,,,,,,,,,,,,,,,,,,
036e0f53-a95e-4b26-894b-23d1ad9950ce,Interface,RPT_HCM_Terminations_IOPS_DL,RPT_HCM_Terminations_IOPS_DL,,,,outgoing,Employee,daily,,asynchronous,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
34fbc9db-b8ba-4a32-9b93-a448c4dbce39,Interface,RPT_RAAS_Candidates_Qlik,RPT_RAAS_Candidates_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Candidate;Job Posting or Job Requisition,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
c91aa85e-9b76-40e7-8588-aeebce568d74,Interface,RPT_RAAS_Compensation_Categories_Qlik,RPT_RAAS_Compensation_Categories_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Compensation Foundation Data,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
a6036fd2-6329-4f46-962f-6e63d02bd8b4,Interface,RPT_RAAS_Diversity_and_Education_Qlik,RPT_RAAS_Diversity_and_Education_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Education;Master Data,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
f7ab886a-7fe3-4cdb-838c-f1b173cdfd32,Interface,RPT_RAAS_HCM_Roster_Qlik,RPT_RAAS_HCM_Roster_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Employees,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
5365b1c1-f6c4-4e93-b6a3-04cfa90f6355,Interface,RPT_RAAS_Internal_Move_Reasons_Qlik,RPT_RAAS_Internal_Move_Reasons_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Compensation;Master Data,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
7afc56a6-b6e8-42d8-b7e8-62c2b7de0f7a,Interface,RPT_RAAS_Positions_Qlik,RPT_RAAS_Positions_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Employees;Positions,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
a9e5cb0f-07e7-4412-a750-cbf85ab2f08b,Interface,RPT_RAAS_Requisitions_Qlik,RPT_RAAS_Requisitions_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Employees;Job Posting or Job Requisition,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
63bee461-4b07-4601-8f92-9ef2aef084fe,Interface,RPT_RAAS_Termination_Reason_Codes_Qlik,RPT_RAAS_Termination_Reason_Codes_Qlik,,,Qlik (Qlikview & QlikSense),outgoing,Employees,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
9bb6fd22-4e8b-4adc-b6c6-94b8e23be430,Interface,RPT_TA_Requisitions_IOPS_DL,RPT_TA_Requisitions_IOPS_DL,,,External Application,outgoing,Job Posting or Job Requisition,daily,,asynchronous,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
fb1402c5-7f66-4de8-8022-5a10f2d837c7,Interface,RTS to BDI - SAS Datasets,RTS to BDI - SAS Datasets,,,RTS,incoming,SAS Datasets,,,,,,,,,,,,,
92b63b9f-bbed-42ca-91d3-8283d141d6a4,Interface,RTS to Data Lake - Consolidated Report,RTS to Data Lake - Consolidated Report,,,Operational Data Lake,outgoing,"Consolidated Report (PPD, IRT, ERT)",daily,,asynchronous,PPD/IRT/ERT Report Integration to Data Lake Bot,,,,,,,,,
c29f7f45-66ea-4cec-9c15-de9b136d86ea,Interface,RTS to Data Lake - Wearables,RTS to Data Lake - Wearables,,,Global Data Lake,outgoing,Wearables Data,,,,,,,,,,,,,
c380c208-b983-4b30-83a2-18e36372f74d,Interface,"RTS to Global Medical Analytics Datawarehouse - Call activity, Medical information","RTS to Global Medical Analytics Datawarehouse - Call activity, Medical information",,automatic,Global Medical Data Lake (non-GxP),outgoing,Call Activity;Medical Information,daily,,batch,,,,,,,,,,
3ffebef2-f4e8-4c53-bc24-cf7ba176fbb0,Interface,"RTS to ODL - IRT Summary Report, Site Activation, eCoA Data","RTS to ODL - IRT Summary Report, Site Activation, eCoA Data",,,Operational Data Lake,outgoing,Site / Site Activation,daily,,asynchronous,,,,,,,,,,
360089c4-805a-44fd-b60a-dd9111ff49bd,Interface,RTS to ODL - Training Data,RTS to ODL - Training Data,,automatic,Operational Data Lake,outgoing,Training,daily,,batch,,,,,,,,,,
bd2f71a7-e98f-49dd-92e5-4d147c0db913,Interface,"RWDnA Platform to Data Vision - Research Ideas, Document Requests","RWDnA Platform to Data Vision - Research Ideas, Document Requests",,,Datavision - iEnvision,outgoing,Document Requests;Research Ideas,,,,,,,,,,,,,
b0221c7f-0365-409f-9791-db5854b25b5c,Interface,"RWDnA to IQVIA - Plans, Insights","RWDnA to IQVIA - Plans, Insights",,,,biDirectional,Insights/KPIs;Plans,,,,,,,,,,,,,
ef8fb88a-6775-4985-9cb0-bacd82190cd7,Interface,RWDnA to Strategic Planning Teams Site - Plans,RWDnA to Strategic Planning Teams Site - Plans,,,Strategic Planning Teams Site,outgoing,Plans,,,,,,,,,,,,,
cfbf628c-93e8-420e-b0a7-ea900b63e0d2,Interface,Sanofi Med Info Platform to Global Medical Analytics Datawarehouse - Medical Information Request Cases,Sanofi Med Info Platform to Global Medical Analytics Datawarehouse - Medical Information Request Cases,,automatic,Global Medical Data Lake (non-GxP),outgoing,Medical Information Requests Cases,monthly,,batch,Sanofi Med Info Platform,,,,,,,,,
2e691080-6a7f-4b4c-be48-52d75bb3cfce,Interface,Sanofi Med Info Platform to RWDnA Platform - Call Center Inquiry Data,Sanofi Med Info Platform to RWDnA Platform - Call Center Inquiry Data,,,RWDnA Platform Knowledge Center & Dashboards (HEOR),outgoing,Call Center Inquiry Data,,,,Sanofi Med Info Platform,,,,,,,,,
838f5ce4-594e-4c69-9942-9760b5b49769,Interface,"SAS Grid to Veeva Vault RIM Submissions - SDTM, ADam, TLFs","SAS Grid to Veeva Vault RIM Submissions - SDTM, ADam, TLFs",,,Veeva - RIM Submissions,outgoing,"ADaM;SDTM;Tables, Figures and Listings (TFLs)",,,,,,,,,,,,,
aca07974-f422-4601-831d-5213ff4dffcc,Interface,Scientific Data Lake to SAS 9.4 - Statistical Analysis,Scientific Data Lake to SAS 9.4 - Statistical Analysis,,,PC SAS,outgoing,Statistical Analysis,,,,,,,,,,,,,
02de70b9-73fa-470d-8978-e9f528d58273,Interface,Scientific DataLake to ATLAS -,Scientific DataLake to ATLAS -,,,OMOP ATLAS,biDirectional,,,,,,,,,,,,,,
5b5c4917-5ea5-40a5-baf8-da2c52992523,Interface,Scientific DataLake to RWDnA Platform -,Scientific DataLake to RWDnA Platform -,,,RWDnA Platform Knowledge Center & Dashboards (HEOR),biDirectional,,,,,,,,,,,,,,
49d69661-dddd-4e44-82a1-082d8deae625,Interface,Scientific DataLake to Sentinel Platform -,Scientific DataLake to Sentinel Platform -,,,,biDirectional,,,,,Komodo Sentinel,,,,,,,,,
231fed64-7e5d-499e-8678-53849ecf23ef,Interface,Sequence Analysis to Veeva RIM Submissions -,Sequence Analysis to Veeva RIM Submissions -,,,Veeva - RIM Submissions,outgoing,,,,,,,,,,,,,,
460fcca0-506e-4c6a-bc51-61b20af5a04f,Interface,Serengeti to Oracle Payables,Serengeti to Oracle Payables,,,Oracle eBusiness Suite [Platform],incoming,Invoice,daily,,,Amazon.com / AWS Transfer for SFTP;File;Oracle Concurrent Program;Serengeti Hosting;SSH,,,,,G&A IT - Financial Services,,,,G&A IT
d2e25daf-d67a-4388-87e7-8818717d812a,Interface,Sermo to Mediverse - User Login Data,Sermo to Mediverse - User Login Data,,automatic,Regeneron Medical Portal,outgoing,User Login Data,onDemand,,synchronous,Sermo,,,,,,,,,
302ea0e9-003f-40a4-8392-58b41e6dfe85,Interface,ServiceNow (GD) to OMS - Application Defect data,ServiceNow (GD) to OMS - Application Defect data,,,Operations Management System (OMS),biDirectional,Application Defect Data,realtime,,asynchronous,,,,,,,,,,
beb8a31d-0f15-480d-965f-c9ae6afe96ab,Interface,Sharepoint GD Study Numbers to Data Warehouse,Sharepoint GD Study Numbers to Data Warehouse,,automatic,Enterprise Data Warehouse,outgoing,Study / Study Number,daily,,batch,Amazon.com / AWS Amazon RDS for Oracle;API;File;Oracle Data Integrator Enterprise 11g,,,,,,,,,
099ee963-7fe6-400e-8984-6d30bbeb3874,Interface,SharePoint to Appian Additional Risk Mitigation Measure (aRMM),SharePoint to Appian Additional Risk Mitigation Measure (aRMM),,,Additional Risk Minimization Measures,outgoing,,realtime,,asynchronous,,,,,,,,,,
ee164461-8586-456b-ab60-2f2a7ef248a0,Interface,SharePoint to Genesis Playbook -,SharePoint to Genesis Playbook -,,,Genesis Playbook,outgoing,,realtime,,asynchronous,,,,,,,,,,
2c3b5966-e82a-49a2-9dee-0c1bcc8af7c8,Interface,SharePoint to Human Sample Request (HSR) -,SharePoint to Human Sample Request (HSR) -,,,Human Sample Request,outgoing,,realtime,,asynchronous,,,,,,,,,,
b0fdd479-f2ef-420c-a7ac-b321af0783fd,Interface,Sharepoint to MDM - Study,Sharepoint to MDM - Study,,,Master Data Management (MDM),outgoing,Study,daily,,asynchronous,,,,,,,,,,
818a0efd-3f1a-4041-b0f9-3c467b886114,Interface,"SharePoint to ODR - Audit Metrics, KQIs","SharePoint to ODR - Audit Metrics, KQIs",,,Clinical Operational Repository (ODR),outgoing,,,,,,,,,,,,,,
5f505fa5-1f3a-4a8d-bac3-e71f9ff0d9f5,Interface,"SharePoint to SharePoint - Excel Binder Report, Clinical Trials Documents","SharePoint to SharePoint - Excel Binder Report, Clinical Trials Documents",,,Sharepoint,outgoing,Clinical Trial Data;Excel Blinder Report,daily,,synchronous,BOTSON,,,,,,,,,
0a4adb03-4970-4ad7-a65b-bac7ac33acbc,Interface,"Sharepoint to Veeva QMOD - Audit Findings, CAPA Response","Sharepoint to Veeva QMOD - Audit Findings, CAPA Response",,,Veeva - QMOD,outgoing,Document / Audit Findings;Document / CAPA Response,,,,,,,,,,,,,
a41cae0e-ed05-4ef8-b834-6630cf0d871b,Interface,Site Connect to Veeva eTMF - Investigator Safety Alerts,Site Connect to Veeva eTMF - Investigator Safety Alerts,,,Veeva - eTMF (Track),outgoing,Investigator Safety Alerts,,,,,,,,,,,,,
2ecd5252-7442-4ef1-ab43-99b42ee3fecc,Interface,"Site Feasibility Application to Data Lake- Study Invitees, Responses & Activity Logs","Site Feasibility Application to Data Lake- Study Invitees, Responses & Activity Logs",,,Operational Data Lake,outgoing,Study / Activity Logs;Study / Study Invitees;Study / Study Responses,daily,,asynchronous,Site Feasibility Questionnaire Information Bot,,,,,,,,,
f589d156-1884-4882-be27-9e2571573cac,Interface,SNOW to OneTrust Application Service Feed,SNOW to OneTrust Application Service Feed,,,OneTrust,,,,,,,,,,,,,,,
6fdd0d37-38dd-4dec-90ff-51ab7c204967,Interface,SNOW to Workday - New hires  Laptop Ticket Status Update,SNOW to Workday - New hires  Laptop Ticket Status Update,,,,,,,,,,,,,,G&A IT,,,,
d2d0baf7-5198-49d1-a0a1-c11a66158518,Interface,Sparc to Beamery Career Site,Sparc to Beamery Career Site,,,REGN Career Site,,Job Marketing,,Career Site Replacement,,,,,,,G&A IT - Human Resources,,,,G&A IT
d29919d0-a18c-4b9c-a5f0-607d20dff4e8,Interface,Speciality Lab to Operational Data Lake (ODL) - Lab Data,Speciality Lab to Operational Data Lake (ODL) - Lab Data,,automatic,Operational Data Lake,outgoing,Non CRF Data / Lab Data,daily,,batch,Specialty Labs,,,,,,,,,
5fa0fc7e-39de-49d9-a4df-1a8e845182d8,Interface,SPOR to MDM - Institution,SPOR to MDM - Institution,,,Master Data Management (MDM),outgoing,Institution,daily,,asynchronous,,,,,,,,,,
6ca2400c-5e2c-41bf-9106-aa3f6c9d6845,Interface,SteepRock to Veeva Medical CRM - KOL,SteepRock to Veeva Medical CRM - KOL,,,Veeva Medical CRM US,outgoing,HCP (GD) / Key Opinion Leader (KOL),,,,,,,,,,,,,
25d2db71-10c5-4f54-924d-bffedc09ddc5,Interface,"Study Optimizer to Veeva CTMS - Enrollment, Site Activation Plans","Study Optimizer to Veeva CTMS - Enrollment, Site Activation Plans",,,Veeva - CTMS,outgoing,Site / Site Activation;Site / Site Enrollment;Study / Study Enrollment,,,,,,,,,,,,,
99832892-61c0-43f4-b798-3d6ce19081d3,Interface,"SYNEOS CTMS to MDM - Investigator, Institution","SYNEOS CTMS to MDM - Investigator, Institution",,,Master Data Management (MDM),outgoing,Institution;Investigator,daily,,asynchronous,Syneos CTMS,,,,,,,,,
01b3cade-2a44-46bb-ba01-a18d13a8000c,Interface,"Tableau to ODR - Studies, Milestones, TA Ops","Tableau to ODR - Studies, Milestones, TA Ops",,,Clinical Operational Repository (ODR),outgoing,Study;Study / Study Milestones;TA Ops,,,,,,,,,,,,,
c8bc53aa-a501-46f9-9806-099a530632d2,Interface,TalentHub to QlikSense - Training Non-compliance Report,TalentHub to QlikSense - Training Non-compliance Report,,,Qlik (Qlikview & QlikSense),biDirectional,Report / Training Non-compliance Report,daily,,synchronous,GD TalentHub Training Bot,,,,,,,,,
4947858a-e08e-4740-93ae-a2044467ed4b,Interface,Targets PPM to MDM - Product,Targets PPM to MDM - Product,,,Master Data Management (MDM),outgoing,Product,daily,,asynchronous,,,,,,,,,,
5b95ff18-bacc-4da9-ab3b-3d2cc4052dcf,Interface,Third Party Vendor Lab Data to Axway - Lab Data,Third Party Vendor Lab Data to Axway - Lab Data,,,Axway,outgoing,Non CRF Data / Lab Data,,,,Third Party Vendor Lab Data,,,,,,,,,
b6e98c3f-6d5b-4f33-a170-8c0465ff9e1c,Interface,TriRiga to Data Warehouse - Assets,TriRiga to Data Warehouse - Assets,,,Enterprise Data Warehouse,,Facility Assets,,,,File;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;SMB Client,,,,,Real Estate & Facilities Mgmt,,,,G&A IT
ae561ff5-a20f-4b57-bc65-b4850c03016f,Interface,TriRiga to Data Warehouse - Building Locations - BCP,TriRiga to Data Warehouse - Building Locations - BCP,,,Enterprise Data Warehouse,,Location,,,,File;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;SMB Client,,,,,Real Estate & Facilities Mgmt,,,,G&A IT
ca5f1b28-c019-4559-9d54-f1ff1104dedb,Interface,TriRiga to Data Warehouse - Building Locations - NEMO,TriRiga to Data Warehouse - Building Locations - NEMO,,,Beeline,,Location,,,,Database Views;File;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database,,,,,G&A IT - Human Resources,,,,G&A IT
fafe97c1-93c3-4562-a2dc-f5ffdf2fece2,Interface,Tririga to Oracle - Contractor Details,Tririga to Oracle - Contractor Details,,,Oracle eBusiness Suite [Platform],incoming,,,,,,,,,,G&A IT - Human Resources,,,,G&A IT
ab7436fc-2381-46d5-adf5-a50bec434de0,Interface,Ultmarc to Veeva CRM Japan instance MDM Integration - Account Data,Ultmarc to Veeva CRM Japan instance MDM Integration - Account Data,,automatic,Veeva Medical CRM Global,outgoing,Account data,daily,,batch,,,,,,,,,,
4af0e7ef-acf6-40a7-a65a-b85a1a444d56,Interface,Unicorn to Transchrom,Unicorn to Transchrom,,,Transition Analysis (TransChrom),,,,,,,,,,,IOPS,,,,
edbdff8b-363e-4c82-a8df-4675afe70c4c,Interface,Update username to Personal Email ID in Workday-Boomerang Integration,Update username to Personal Email ID in Workday-Boomerang Integration,,,,,,,,,,,,,,G&A IT,,,,
d81b0a3c-f0a5-45ca-82e1-b589a9b39325,Interface,Veeva (External App) to Data Warehouse,Veeva (External App) to Data Warehouse,,,Enterprise Data Warehouse,outgoing,Employee,daily,,,Amazon.com / AWS Transfer for SFTP;Oracle Data Integrator Enterprise 12cR2 12.2.1;Oracle Database;PGP;SSH,,,,,G&A IT - Human Resources,,,,G&A IT
0c3d530c-ffed-4fd1-aa2c-e8121aee22ab,Interface,Veeva CRM to Veeva Link - Document,Veeva CRM to Veeva Link - Document,,,Veeva Link - Oncology,outgoing,HCP (GD),,,,,,,,,,,,,
cf3297cc-2df9-450a-8077-0b5a0a1fba0f,Interface,"Veeva CTMS (Zai China) to ODL - Site Milestone, Study Metadata, ICF","Veeva CTMS (Zai China) to ODL - Site Milestone, Study Metadata, ICF",,automatic,Operational Data Lake,outgoing,Informed Consent form Data;Site / Site Milestone;Study / Study MetaData,daily,,batch,,,,,,,,,,
e08d5e41-3594-4432-bd92-352bed5ba48a,Interface,Veeva CTMS to Compass - Protocol Definition,Veeva CTMS to Compass - Protocol Definition,,manual,Compass,biDirectional,Study / Protocol Definition;Study / Study Milestones,,,,,,,,,,,,,
95571e41-ead7-496d-b2f8-7d7d694387fe,Interface,Veeva CTMS to Converge Health - Clinical Data,Veeva CTMS to Converge Health - Clinical Data,,,ConvergeHealth SRP,outgoing,Clinical Data,,,,,,,,,,,,,
cffd324b-722f-4dbd-8a6c-f6a1b3424379,Interface,Veeva CTMS to Dell Boomi -,Veeva CTMS to Dell Boomi -,,,Boomi,biDirectional,,,,,,,,,,,,,,
5a4a29e9-482b-4cbe-926d-d24d2a368460,Interface,"Veeva CTMS to gREG - Study, Registrations","Veeva CTMS to gREG - Study, Registrations",,automatic,Global Registration (gReg),outgoing,Product / Registrations,daily,,batch,Boomi Boomi Integration,,,,,,,,,
77277679-2907-4e72-8c1f-a42809eb76bd,Interface,Veeva CTMS to IAL - Investigator Safety Alerts,Veeva CTMS to IAL - Investigator Safety Alerts,,,WCG Safety IAL Portal,outgoing,Investigator Safety Alerts,,,,,,,,,,,,,
12f95e08-0615-4f7d-ae93-13e345683376,Interface,"Veeva CTMS to MDM - Investigator, Institution, Study","Veeva CTMS to MDM - Investigator, Institution, Study",,,Master Data Management (MDM),outgoing,Institution;Investigator;Study,realtime,,asynchronous,,,,,,,,,,
5ec00f92-869d-4250-bdf0-bd2288ff948c,Interface,"Veeva CTMS to ODL - Site Milestone, ICF","Veeva CTMS to ODL - Site Milestone, ICF",,,Operational Data Lake,outgoing,Informed Consent form Data;Site / Site Milestone,daily,,batch,,,,,,,,,,
940ffcbc-b124-40e0-af66-3db84caeaa7f,Interface,Veeva CTMS to ODL - Study Metadata,Veeva CTMS to ODL - Study Metadata,,,Operational Data Lake,outgoing,Study / Study MetaData,hourly,,batch,,,,,,,,,,
5ce0a9d8-0cc1-406b-9e88-959a7f7d2c5c,Interface,"Veeva CTMS to QRACT - Medical Monitoring Report, QRACT SS","Veeva CTMS to QRACT - Medical Monitoring Report, QRACT SS",,,QRACT (Excel),outgoing,QRACT SS;Report / Medical Monitoring Report,,,,,,,,,,,,,
0a6c9f30-689f-49c8-872a-ba17ba2ba26b,Interface,Veeva CTMS to Sharepoint - CTMS and ESR Studies,Veeva CTMS to Sharepoint - CTMS and ESR Studies,,,Sharepoint,outgoing,CTMS Studies;ESR Studies,daily,,asynchronous,TE Excursion Bot,,,,,,,,,
90f275ab-a803-4678-ad6d-5900fb0b2bda,Interface,Veeva CTMS to Site Connect - Investigator Safety Alerts,Veeva CTMS to Site Connect - Investigator Safety Alerts,,,Site Connect,outgoing,Investigator Safety Alerts,,,,,,,,,,,,,
213ca07e-18c3-4bf7-9895-955f63efef79,Interface,"Veeva CTMS to Veeva QMOD - Product, Study","Veeva CTMS to Veeva QMOD - Product, Study",,,Veeva - QMOD,biDirectional,Formatted Outputs;Product;Study,,,,,,,,,,,,,
94c68cf2-7016-4ada-a9cb-4337013c2944,Interface,"Veeva CTMS to Veeva RIM Submissions - Study, Study Product, Site Records","Veeva CTMS to Veeva RIM Submissions - Study, Study Product, Site Records",,,Veeva - RIM Submissions,outgoing,Site / Site Records;Study / Study Data;Study / Study Product,,,,,,,,,,,,,
64a34d15-b285-42e7-bac1-aab4e609d00a,Interface,Veeva eTMF to ODL - Informed Consent Form Data,Veeva eTMF to ODL - Informed Consent Form Data,,,Operational Data Lake,outgoing,Informed Consent form Data,daily,,batch,,,,,,,,,,
51d22948-2133-4711-979c-a7219aa0970b,Interface,Veeva eTMF to Outlook - Study Daily Report & 1572 information,Veeva eTMF to Outlook - Study Daily Report & 1572 information,,,Office Suite / Microsoft Outlook,biDirectional,1572 Information;Study / Study Daily Report,monthly,,asynchronous,Clinical Fin Disclosure Report Bot,,,,,,,,,
282c42b8-93ed-4353-91e2-b61888884f2a,Interface,Veeva eTMF to Veeva eTMF - Study Documents,Veeva eTMF to Veeva eTMF - Study Documents,,,Veeva - eTMF (Track),biDirectional,Study / Study Documents,monthly,,asynchronous,eTMF Document Mapping (Study ID) Bot,,,,,,,,,
58fec2fd-f448-46c0-8810-0cc593496afa,Interface,"Veeva eTMF to Veeva QMOD - Product, Study","Veeva eTMF to Veeva QMOD - Product, Study",,,Veeva - QMOD,biDirectional,Document / Approved Documents;Formatted Outputs;Product;Study,,,,,,,,,,,,,
366e0d49-a201-4da6-a8fe-3ed131d062ca,Interface,Veeva eTMF to Veeva RIM Submissions - Document,Veeva eTMF to Veeva RIM Submissions - Document,,,Veeva - RIM Submissions,outgoing,Document,,,,,,,,,,,,,
cb0ddb60-4a7e-497c-b155-fbf4a73cc9f0,Interface,Veeva MedComms to Mediverse - Medical Response Documents,Veeva MedComms to Mediverse - Medical Response Documents,,automatic,Regeneron Medical Portal,outgoing,Medical Response Documents,onDemand,,asynchronous,,,,,,,,,,
438d23f4-793f-4879-8610-8723facae4b7,Interface,"Veeva MedComms to Veeva Medical CRM - Approved Documents, Medical Materials","Veeva MedComms to Veeva Medical CRM - Approved Documents, Medical Materials",,,Veeva Medical CRM US,incoming,Document / Approved Documents;Medical Materials,daily,,batch,,,,,,,,,,
c54ef8c5-a3e2-4b91-a7ff-ef4bcb523372,Interface,"Veeva MedComms to Veeva Medical CRM Global - Approved Documents, Medical Materials","Veeva MedComms to Veeva Medical CRM Global - Approved Documents, Medical Materials",,,Veeva Medical CRM Global,incoming,Document / Approved Documents;Medical Materials,daily,,batch,,,,,,,,,,
93d9e612-5fd0-4605-9c7f-93010de54905,Interface,Veeva Medical CRM Global to Commercial MDM - HCP Accounts,Veeva Medical CRM Global to Commercial MDM - HCP Accounts,,,Commercial MDM,biDirectional,HCP (GD),realtime,,asynchronous,,,,,,,,,,
e36c8bb5-e2cb-4296-819f-d8b4f6381253,Interface,"Veeva Medical CRM Global to Global Medical Analytics Datawarehouse - Call activity, medical information","Veeva Medical CRM Global to Global Medical Analytics Datawarehouse - Call activity, medical information",,automatic,Global Medical Data Lake (non-GxP),outgoing,Call Activity;Medical Information,daily,,batch,,,,,,,,,,
2a7baf09-f3be-4545-9bae-1b4c0168d6ea,Interface,Veeva Medical CRM to Acceleration Point - HCP Interactions,Veeva Medical CRM to Acceleration Point - HCP Interactions,,automatic,Acceleration Point,outgoing,HCP (GD) / Interactions,,,,,,,,,,,,,
3690e1cd-a4d0-476f-95e5-75ef85f45008,Interface,Veeva Medical CRM to Commercial MDM - HCP Accounts,Veeva Medical CRM to Commercial MDM - HCP Accounts,,,Commercial MDM,biDirectional,HCP (GD),realtime,,batch,,,,,,,,,,
c804aa91-977d-4758-8e58-fd6c085051d6,Interface,Veeva Medical CRM to Concur - HCP Accounts,Veeva Medical CRM to Concur - HCP Accounts,,,Concur,biDirectional,HCP (GD),realtime,,asynchronous,,,,,,,,,,
a82beb60-de95-4e30-a088-b5c092ff44f6,Interface,Veeva Medical CRM to Engage - Call Activity,Veeva Medical CRM to Engage - Call Activity,,,Engage,outgoing,Call Activity,,,,,,,,,,,,,
7511148c-f978-45d0-a4b6-62c3ccc603a8,Interface,Veeva Medical CRM to Icertis - Contracts,Veeva Medical CRM to Icertis - Contracts,,,Icertis,outgoing,Contracts (GD),,,,,,,,,,,,,
86edca47-806a-4680-a630-3b9b46073d24,Interface,Veeva Medical CRM to Jolt 360 - Investigator,Veeva Medical CRM to Jolt 360 - Investigator,,manual,Jolt 360,outgoing,Investigator,,,,,,,,,,,,,
ffc87ec3-1422-45a0-ae24-e3a7883863f0,Interface,"Veeva Medical CRM to RTS - Call activity, medical information","Veeva Medical CRM to RTS - Call activity, medical information",,automatic,RTS,outgoing,Call Activity;Medical Information,daily,,batch,,,,,,,,,,
cdc38ca8-73fe-4810-8b25-b0a24ded2400,Interface,Veeva Medical CRM to RW Data Lake - Flat Files,Veeva Medical CRM to RW Data Lake - Flat Files,,manual,RW Data Lake,,Flat Files,,,,,,,,,,,,,
7f6689d0-d780-4cb2-9490-f596568d40e3,Interface,"Veeva Medical CRM to Teams - Records Insights, Materials","Veeva Medical CRM to Teams - Records Insights, Materials",,,Teams,biDirectional,Medical Materials;Records Insights,,,,,,,,,,,,,
17913c72-f61f-4429-9c2f-0c98cba349c7,Interface,Veeva QMOD to ODR/ODL - Operational Reports,Veeva QMOD to ODR/ODL - Operational Reports,,,Clinical Operational Repository (ODR),outgoing,Report / Operational Report,,,,,,,,,,,,,
9124ed6e-ffdf-4b33-b79d-27bc22bf7b92,Interface,"Veeva QMOD to Outlook - CAPA, Active Directory Report","Veeva QMOD to Outlook - CAPA, Active Directory Report",,,Office Suite / Microsoft Outlook,biDirectional,Report / Active Directory Report;Report / QMOD CAPA Report,daily,,asynchronous,QMOD CAPA Notifications Bot,,,,,,,,,
397c6bed-8a99-4998-bd29-9ba39b70ccff,Interface,"Veeva QMOD to Outlook - SSN, Active Directory Report","Veeva QMOD to Outlook - SSN, Active Directory Report",,,Office Suite / Microsoft Outlook,biDirectional,Report / Active Directory Report;Report / QMOD SSN Report,daily,,asynchronous,QA/QE Notificaitons Phase 1 Bot,,,,,,,,,
6f9b40e1-af8c-475c-9829-82fb29dcf3d2,Interface,"Veeva QMOD to QlickView - Quality Event Management Data, QMOD, Tracker","Veeva QMOD to QlickView - Quality Event Management Data, QMOD, Tracker",,,Qlik (Qlikview & QlikSense),outgoing,QMOD;Quality Event Management Data;Tracker,,,,,,,,,,,,,
3e43b615-208d-4cb6-97aa-dc80df8cae38,Interface,Veeva QMOD to RPA CAPA Bot - QMOD Report,Veeva QMOD to RPA CAPA Bot - QMOD Report,,,,outgoing,Report / QMOD Report,,,,,,,,,,,,,
